,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
1144,1145,3.7999998312443497e-07,5.8579999677021985e-05,5.421999994723592e-05,0.0037034599998150954,0.00023108000023057683,0.041175980000116394,0.07336614000014378,0.019255619999967166
1145,1146,4.5999986468814314e-07,5.796000004920643e-05,5.449999989650678e-05,0.003778679999959422,0.00023418000018864403,0.0402529199996934,0.07478657999999996,0.01985263999995368
1146,1147,4.4000007619615645e-07,5.8180000269203444e-05,5.471999975270592e-05,0.00375350000031176,0.0002300600001035491,0.04117712000006577,0.07222285999996529,0.021148099999845727
1147,1148,4.399997123982757e-07,5.880000026081689e-05,5.483999993884936e-05,0.0037474799999472454,0.00022438000014517455,0.03742669999992358,0.07264911999991455,0.019064440000147443
1148,1149,4.0000013541430234e-07,6.043999965186231e-05,5.4040000031818634e-05,0.003774880000128178,0.00022890000000188592,0.03731056000033277,0.07124264000012773,0.020097679999889807
1149,1150,4.2000028770416976e-07,6.103999985498376e-05,5.450000026030466e-05,0.0036784600000828505,0.00022734000012860633,0.038272080000024286,0.07234849999986182,0.018009119999987888
1150,1151,4.5999986468814314e-07,5.893999987165444e-05,5.3540000226348636e-05,0.0037884600002143997,0.00022611999993387143,0.03883313999976963,0.07685485999973025,0.021278259999962756
1151,1152,3.9999977161642166e-07,5.944000004092232e-05,5.6399999812128955e-05,0.003779220000069472,0.00023199999995995312,0.03906325999996625,0.07319246000006388,0.017023279999921214
1152,1153,3.7999998312443497e-07,5.883999983780086e-05,5.3920000209473076e-05,0.0037435599999298573,0.0002367599998251535,0.04111214000004111,0.07356897999998183,0.017867040000055567
1153,1154,4.0000013541430234e-07,6.243999996513594e-05,5.420000015874393e-05,0.00374097999992955,0.0002295799997227732,0.03906084000009287,0.07291175999998814,0.015743260000090232
1154,1155,3.7999998312443497e-07,5.982000002404675e-05,5.614000001514796e-05,0.003926560000036261,0.00024217999998654705,0.0440617200001725,0.07680064000014682,0.019737540000278386
1155,1156,3.7999998312443497e-07,5.865999992238358e-05,5.4920000184210946e-05,0.003731039999911445,0.00022683999995933845,0.04042860000008659,0.07650417999975616,0.019439439999769093
1156,1157,4.600002284860238e-07,5.97800000832649e-05,5.3440000192495064e-05,0.003761859999940498,0.00023452000023098661,0.03817328000004636,0.07440958000006503,0.019197940000231027
1157,1158,4.5999986468814314e-07,5.893999987165444e-05,5.4580000141868365e-05,0.003805419999844162,0.00023230000006151385,0.038916020000033316,0.0753232000002754,0.019645079999827432
1158,1159,4.4000007619615645e-07,6.0940000184928064e-05,5.3499999921768904e-05,0.0038360399998055073,0.00024143999980879015,0.03876407999996445,0.07691950000007637,0.01778091999985918
1159,1160,4.5999986468814314e-07,6.056000020180363e-05,5.367999983718619e-05,0.0037158200000703802,0.0002233600000181468,0.04028197999978147,0.07355339999994612,0.019636960000207183
1160,1161,4.5999986468814314e-07,5.9020000117016024e-05,5.41599998541642e-05,0.004228940000029979,0.00024193999997805803,0.0388446600001771,0.07409330000009504,0.015806660000089325
1161,1162,3.9999977161642166e-07,6.0059999668737873e-05,5.4240000099525784e-05,0.0037261199999193196,0.00024159999993571545,0.04014688000024762,0.07623370000001159,0.018228459999954795
1162,1163,4.1999992390628903e-07,6.745999999111519e-05,5.892000008316245e-05,0.004428939999706926,0.00026109999998880085,0.040783160000137285,0.07542108000016015,0.019233000000167522
1163,1164,4.5999986468814314e-07,5.958000001555774e-05,5.281999983708374e-05,0.003813739999895915,0.0002403599999524886,0.03931523999999627,0.07566829999996116,0.02046059999993304
1164,1165,4.4000007619615645e-07,5.9600000167847614e-05,5.4439999803435055e-05,0.003850640000018757,0.0002419600001303479,0.039464659999794094,0.07642367999978887,0.020420499999818275
1165,1166,4.800000169780105e-07,5.958000001555774e-05,5.526000022655353e-05,0.0037390800000139278,0.0002309400002559414,0.04138247999981104,0.0735199200000352,0.015202780000254278
1166,1167,4.4000007619615645e-07,6.372000025294256e-05,5.490000003192108e-05,0.0037919799997325754,0.00022798000027250963,0.040222420000282,0.0724021800000628,0.021056660000249396
1167,1168,4.2000028770416976e-07,6.186000027810223e-05,5.473999990499578e-05,0.003865640000003623,0.00023775999979989138,0.042244260000006764,0.07380610000000161,0.02104938000011316
1168,1169,3.1999989005271343e-07,5.917999988014344e-05,5.484000030264724e-05,0.003805320000174106,0.00023330000003625174,0.03997325999989698,0.07743713999989268,0.01847617999992508
1169,1170,4.399997123982757e-07,5.9999999939464034e-05,5.612000022665597e-05,0.003854739999951562,0.00023567999996885192,0.041563179999866404,0.07604750000027707,0.021829400000206077
1170,1171,3.7999998312443497e-07,6.016000006638933e-05,5.568000015045982e-05,0.003819739999744343,0.0002349599999433849,0.03987535999985994,0.07779843999996956,0.02028251999981876
1171,1172,4.800000169780105e-07,6.175999988045078e-05,5.779999992228113e-05,0.0037759200000436976,0.00023065999994287267,0.03973188000018126,0.07580016000028991,0.021404839999740945
1172,1173,4.600002284860238e-07,6.4820000261534e-05,5.922000018472317e-05,0.005271879999781959,0.00023949999995238614,0.04697566000031657,0.07864864000002854,0.02078059999985271
1173,1174,3.7999998312443497e-07,5.951999992248602e-05,5.445999995572493e-05,0.0038084199997683752,0.00023258000001078472,0.04285660000023199,0.07575117999986106,0.021424300000217045
1174,1175,4.1999992390628903e-07,6.106000000727363e-05,5.407999997260049e-05,0.0038129799999296666,0.00023954000025696586,0.04264704000015627,0.07765130000007048,0.022416899999734598
1175,1176,4.5999986468814314e-07,6.45199997961754e-05,5.91200001508696e-05,0.00436915999998746,0.00024340000018128194,0.04075272000009136,0.07940249999992374,0.020765620000020135
1176,1177,9.999999747378752e-07,6.01800002186792e-05,5.360000031942036e-05,0.003813340000124299,0.00023599999985890463,0.03984758000005968,0.07567607999990286,0.020581419999871287
1177,1178,4.0000013541430234e-07,6.10800001595635e-05,5.4960000124992805e-05,0.003956360000302084,0.00023997999996936415,0.03997376000006625,0.07683109999998124,0.018269080000027315
1178,1179,4.4000007619615645e-07,5.923999997321516e-05,5.5419999989680945e-05,0.003871359999902779,0.00023409999994328246,0.04141993999983242,0.07693450000006123,0.019362220000039086
1179,1180,7.400001777568832e-07,9.079999981622677e-05,8.517999995092396e-05,0.006056700000044657,0.00034492000013415237,0.03914890000014566,0.07681283999991137,0.02187171999976272
1180,1181,3.9999977161642166e-07,5.7979999837698415e-05,5.6100000074366106e-05,0.003979600000093342,0.00024069999999483117,0.04077674000000116,0.07726872000021104,0.021235280000109925
1181,1182,4.2000028770416976e-07,5.7980000201496294e-05,5.374000029405579e-05,0.003884960000141291,0.0002495600001566345,0.04222420000005513,0.08581758000000264,0.021619079999800304
1182,1183,4.0000013541430234e-07,6.29599999228958e-05,5.584000027738512e-05,0.0038703399997757513,0.00023246000018843914,0.04186793999979273,0.07746440000009898,0.020827859999917563
1183,1184,4.0000013541430234e-07,5.9300000066286886e-05,5.664000018441584e-05,0.003925179999714601,0.0002454000001307577,0.04093246000011277,0.07762736000004225,0.01654658000006748
1184,1185,4.5999986468814314e-07,6.175999988045078e-05,5.533999974431936e-05,0.003926379999757046,0.00023761999982525596,0.04142054000003555,0.07838007999998808,0.02022075999993831
1185,1186,3.7999998312443497e-07,6.549999998242128e-05,5.686000004061498e-05,0.0038088400000560797,0.00023206000005302486,0.040751580000141986,0.08741170000030252,0.020012399999905027
1186,1187,4.0000013541430234e-07,6.081999999878463e-05,5.638000002363697e-05,0.003812340000149561,0.00023947999980009627,0.04040578000021924,0.07848480000029667,0.01860741999989841
1187,1188,4.0000013541430234e-07,5.995999999868218e-05,5.524000007426366e-05,0.00396705999992264,0.00023801999996067024,0.04060046000013244,0.07888435999993818,0.019897619999755988
1188,1189,4.2000028770416976e-07,6.065999987185933e-05,5.5079999947338364e-05,0.003895320000083302,0.00023442000019713305,0.04065004000003682,0.07961037999994006,0.016637859999900684
1189,1190,3.7999998312443497e-07,5.9359999795560725e-05,5.5280000015045513e-05,0.003926320000027772,0.00024028000007092487,0.042801999999937834,0.0775439599998208,0.021127980000164824
1190,1191,4.4000007619615645e-07,5.997999978717417e-05,5.592000015894882e-05,0.003836339999907068,0.00023215999972308053,0.040435700000307405,0.07862908000024618,0.020272879999902217
1191,1192,3.7999998312443497e-07,6.003999988024589e-05,5.5280000015045513e-05,0.00389340000001539,0.00023981999984243885,0.04339171999999962,0.0868763599999511,0.02112481999974989
1192,1193,4.0000013541430234e-07,6.199999988893978e-05,5.546000029426068e-05,0.003927919999841834,0.00024076000008790288,0.04015371999994386,0.07870402000007744,0.016852700000163166
1193,1194,3.9999977161642166e-07,6.326000002445653e-05,5.603999998129439e-05,0.003884499999912805,0.0002349599999433849,0.041798519999792914,0.07851431999988563,0.016870840000046884
1194,1195,5.000001692678779e-07,6.158000032883138e-05,5.559999990509823e-05,0.003892679999989923,0.00024105999982566574,0.042120639999848206,0.07709316000000399,0.017708439999842084
1195,1196,6.000002031214535e-07,9.19999998586718e-05,8.588000018789898e-05,0.004594039999938104,0.00025090000017371496,0.04347594000028039,0.07854430000006687,0.0203756599999906
1196,1197,4.1999992390628903e-07,5.9940000210190195e-05,5.720000008295756e-05,0.003992660000221804,0.0002409000000625383,0.04240325999999186,0.07938725999993039,0.021333579999918584
1197,1198,4.1999992390628903e-07,6.031999982951675e-05,6.534000021929387e-05,0.003984259999924689,0.0002453799999784678,0.04297044000013557,0.08240396000001056,0.01756999999997788
1198,1199,4.1999992390628903e-07,6.209999992279336e-05,5.5559999964316376e-05,0.003910479999831296,0.00023753999994369224,0.042634040000120874,0.08066856000004918,0.02041618000002927
1199,1200,4.2000028770416976e-07,6.0099999973317606e-05,5.7440000091446564e-05,0.003899019999880693,0.00023392000002786517,0.041521379999903726,0.08789539999997942,0.021111540000129027
1200,1201,4.1999992390628903e-07,6.262000024435111e-05,5.483999993884936e-05,0.0039227799999935085,0.00023827999975765125,0.04262253999986569,0.0819995400001062,0.016598920000251382
1201,1202,4.600002284860238e-07,6.642000007559546e-05,5.720000008295756e-05,0.004007100000308128,0.00025573999992047904,0.04446185999986483,0.08187283999977808,0.02032209999997576
1202,1203,4.999998054699972e-07,6.19800001004478e-05,5.583999991358724e-05,0.003953040000124019,0.00024087999991024845,0.04399778000006336,0.08102967999984685,0.02100109999992128
1203,1204,5.199999577598646e-07,6.652000010944902e-05,5.879999989701901e-05,0.004337419999865233,0.0002461200001562247,0.04188117999983661,0.08150941999992938,0.021559479999996255
1204,1205,4.5999986468814314e-07,6.070000017643906e-05,5.870000022696331e-05,0.00405161999988195,0.0002448200000799261,0.0426396200000454,0.08251586000005773,0.01941557999998622
1205,1206,4.5999986468814314e-07,6.167999999888707e-05,5.755999991379213e-05,0.004083299999911106,0.0002491800001735101,0.042121680000127525,0.08001189999995403,0.02161307999995188
1206,1207,5.199999577598646e-07,6.078000005800277e-05,5.594000031123869e-05,0.0039003199999569915,0.00024288000022352208,0.044308900000032736,0.08146995999995851,0.020823139999993145
1207,1208,3.7999998312443497e-07,6.184000012581237e-05,5.759999985457398e-05,0.004019319999861182,0.00024365999997826292,0.042539140000008045,0.08088494000003266,0.020910279999952763
1208,1209,4.5999986468814314e-07,6.116000004112721e-05,5.4919999820413067e-05,0.003989700000238372,0.0002451200001814868,0.0444361799996841,0.08457446000029449,0.017709999999715363
1209,1210,3.600001946324483e-07,6.200000025273767e-05,5.6259999837493524e-05,0.003953980000005686,0.00024149999990186188,0.042876180000166644,0.08096368000005896,0.02055820000023232
1210,1211,4.0000013541430234e-07,6.1020000066491777e-05,5.506000015884638e-05,0.004000399999858928,0.0002565999999205815,0.045050139999875685,0.08593877999992401,0.020135599999775877
1211,1212,4.2000028770416976e-07,6.041999986337032e-05,5.557999975280836e-05,0.004006280000248807,0.00024029999985941686,0.04190772000001743,0.0803502999999182,0.019669879999855765
1212,1213,4.0000013541430234e-07,6.055999983800575e-05,5.6659999972907824e-05,0.005062380000163102,0.00023795999986759854,0.04339829999989888,0.08175499999997556,0.01949906000008923
1213,1214,3.9999977161642166e-07,6.237999987206422e-05,5.621999989671167e-05,0.004013259999919683,0.00024510000002919696,0.04224401999999827,0.08056175999990955,0.016456319999997505
1214,1215,4.1999992390628903e-07,6.284000010055024e-05,5.655999993905425e-05,0.003930659999969066,0.0002447599999868544,0.043882460000168065,0.07955297999978939,0.021192740000333287
1215,1216,3.4000004234258085e-07,6.161999990581535e-05,5.760000021837186e-05,0.004381460000149673,0.0002648000001499895,0.04311479999996663,0.08484153999997943,0.022581460000219523
1216,1217,4.1999992390628903e-07,7.055999994918239e-05,6.036000013409648e-05,0.004553459999806364,0.00024241999999503606,0.0433381199996802,0.08544556000015291,0.017316379999829223
1217,1218,4.4000007619615645e-07,6.167999999888707e-05,5.6859999676817094e-05,0.004080919999978505,0.0002529000001231907,0.042848520000188725,0.08232855999995081,0.021307299999898534
1218,1219,4.800000169780105e-07,6.322000008367468e-05,5.6399999812128955e-05,0.00403279999991355,0.0002538600001571467,0.04264213999995263,0.0835278999998991,0.021075719999862484
1219,1220,4.800000169780105e-07,6.143999999039807e-05,5.6540000150562265e-05,0.0040548600001784505,0.00025651999967521986,0.043529140000100594,0.08213532000008854,0.021719419999863022
1220,1221,4.4000007619615645e-07,6.423999984690454e-05,5.7439999727648684e-05,0.0050767000000632835,0.00026281999998900574,0.04444966000010027,0.08439247999995132,0.021587400000134947
1221,1222,4.4000007619615645e-07,6.208000013430137e-05,5.8619999981601724e-05,0.003989539999747649,0.00023881999986770098,0.04348248000023887,0.0880987799999275,0.020377640000151586
1222,1223,4.1999992390628903e-07,6.14800002949778e-05,5.897999981243629e-05,0.004019999999945867,0.000245340000037686,0.044067319999885515,0.08162398000022222,0.022752200000104493
1223,1224,4.999998054699972e-07,6.33600000583101e-05,5.650000020978041e-05,0.004074340000079247,0.0002496000000974163,0.04329804000008153,0.08206064000005427,0.023090159999992466
1224,1225,3.7999998312443497e-07,5.9640000108629466e-05,5.4439999803435055e-05,0.004026079999675858,0.0002502199997252319,0.04299253999997745,0.08217307999984769,0.02097782000018924
1225,1226,3.5999983083456755e-07,6.081999999878463e-05,5.6939999922178686e-05,0.004593279999971856,0.00027130000016768464,0.04519952000009653,0.08410929999990913,0.02140394000016386
1226,1227,4.1999992390628903e-07,6.0879999728058466e-05,5.6340000082855116e-05,0.0040385799999057784,0.00024832000017340763,0.04392117999996117,0.08250219999972615,0.02006303999987722
1227,1228,4.2000028770416976e-07,6.001999972795602e-05,5.587999985436909e-05,0.004063400000086403,0.00023953999989316798,0.04654231999993499,0.08372741999992286,0.023070259999803965
1228,1229,4.0000013541430234e-07,6.37600001937244e-05,5.887999977858271e-05,0.0040026799997576745,0.0002454800000123214,0.04403259999999136,0.08577643999997235,0.017532939999728114
1229,1230,4.0000013541430234e-07,6.106000000727363e-05,5.631999993056524e-05,0.004061920000094687,0.0002513599996746052,0.04331984000018565,0.08562138000015693,0.022187420000045678
1230,1231,4.999998054699972e-07,6.061999993107747e-05,5.592000015894882e-05,0.004041579999829991,0.0002455400001053931,0.04571852000008221,0.08324464000033913,0.02181644000011147
1231,1232,4.4000007619615645e-07,6.322000008367468e-05,5.593999994744081e-05,0.004141399999934947,0.0002473000000463799,0.04395836000003328,0.08531984000001103,0.022433120000277994
1232,1233,3.7999998312443497e-07,6.633999983023387e-05,5.899999996472616e-05,0.004007020000062767,0.000248239999928046,0.047786199999973175,0.08742139999994833,0.02073393999999098
1233,1234,4.0000013541430234e-07,6.250000005820766e-05,6.529999991471414e-05,0.004191659999924014,0.00024464000016450883,0.045975179999732066,0.08377293999983522,0.019556159999774538
1234,1235,4.0000013541430234e-07,6.324000023596454e-05,5.726000017602928e-05,0.003973760000008042,0.0002440199998090975,0.044550259999959964,0.08556825999985448,0.020429139999760083
1235,1236,4.1999992390628903e-07,6.348000024445355e-05,5.52999998035375e-05,0.0041086999997787645,0.000240259999918635,0.04552010000006703,0.0852480800000194,0.01957957999984501
1236,1237,4.1999992390628903e-07,6.253999999898952e-05,6.315999999060296e-05,0.004164360000140732,0.00025113999981840607,0.04644981999990705,0.08493637999999919,0.02103615999985777
1237,1238,4.2000028770416976e-07,6.202000004122965e-05,5.6100000074366106e-05,0.004100739999921643,0.0002419600001303479,0.044656960000065735,0.08510473999995156,0.021144400000048337
1238,1239,4.5999986468814314e-07,6.381999992299825e-05,5.721999987144955e-05,0.0040968199999042556,0.0002745800000411691,0.04480168000009144,0.0851329799999803,0.020442579999871667
1239,1240,4.600002284860238e-07,6.72800000756979e-05,6.199999988893978e-05,0.004686179999771412,0.00025604000002203974,0.04386477999978524,0.08559797999987495,0.022328959999867948
1240,1241,4.5999986468814314e-07,6.709999979648273e-05,6.0479999956442046e-05,0.004166859999895678,0.0002480200000718469,0.04598574000010558,0.08375731999985873,0.022068280000166852
1241,1242,5.800000508315862e-07,9.603999969840516e-05,9.03600001038285e-05,0.00443438000002061,0.0002444199999445118,0.04566517999992357,0.08471194000012475,0.020612660000188042
1242,1243,3.5999983083456755e-07,6.274000006669666e-05,5.7439999727648684e-05,0.004225059999953373,0.00025376000012329315,0.04481503999995766,0.0877243200000521,0.02224324000017077
1243,1244,3.7999998312443497e-07,6.307999974524137e-05,5.807999987155199e-05,0.004123920000347425,0.0002585000002000015,0.04536499999994703,0.0882597200001328,0.021589619999940624
1244,1245,4.0000013541430234e-07,6.350000003294554e-05,5.7139999989885835e-05,0.004079300000012154,0.0002466800000547664,0.04666719999986526,0.08672590000023775,0.023001099999964934
1245,1246,4.5999986468814314e-07,6.204000019351951e-05,5.751999997301027e-05,0.004026540000268142,0.00024336000024050009,0.044748139999865086,0.08592897999988054,0.018583339999895542
1246,1247,3.7999998312443497e-07,6.291999998211394e-05,5.739999978686683e-05,0.004137940000146045,0.00025666000001365317,0.045032419999915876,0.08550316000000749,0.021515979999821865
1247,1248,4.1999992390628903e-07,6.180000018503051e-05,5.686000004061498e-05,0.004118559999915306,0.00025129999994533136,0.04555298000013863,0.0902905800001463,0.021449240000220016
1248,1249,3.9999977161642166e-07,6.194000015966595e-05,5.874000016774517e-05,0.004136920000019017,0.00024680000024090987,0.04423605999982101,0.08563383999971848,0.02329859999990731
1249,1250,4.0000013541430234e-07,6.176000024424866e-05,5.8319999880040996e-05,0.004124579999916023,0.0002542199999879813,0.04743734000003315,0.08540591999990284,0.017164400000183377
1250,1251,4.800000169780105e-07,6.278000000747852e-05,5.926000012550503e-05,0.004965119999906164,0.00027365999994799495,0.0459872199997335,0.08831343999991077,0.01825697999993281
1251,1252,4.800000169780105e-07,6.339999999909196e-05,5.923999997321516e-05,0.00408313999978418,0.00024644000004627744,0.04582111999989138,0.0889324800002214,0.022893539999859058
1252,1253,3.1999989005271343e-07,6.374000004143454e-05,5.830000009154901e-05,0.004137539999646833,0.00025310000019089783,0.04532336000011128,0.0890899599999102,0.023955220000061672
1253,1254,4.1999992390628903e-07,6.343999993987381e-05,5.940000010014046e-05,0.004099459999997635,0.0002532800001063151,0.04657837999984622,0.08791109999983746,0.02317116000012902
1254,1255,4.5999986468814314e-07,6.309999989753123e-05,5.965999989712145e-05,0.004226899999775924,0.00025782000011531636,0.04601347999996506,0.08786749999999302,0.02303412000001117
1255,1256,4.1999992390628903e-07,6.446000006690155e-05,5.8560000252327884e-05,0.004090680000081193,0.00024699999994481914,0.04530884000014339,0.08767358000004606,0.024126560000149767
1256,1257,4.2000028770416976e-07,6.317999977909495e-05,5.96199999563396e-05,0.004290060000130325,0.000266380000175559,0.04566570000024513,0.08843874000012875,0.023131320000175037
1257,1258,4.800000169780105e-07,6.167999999888707e-05,6.302000001596752e-05,0.004223479999927804,0.00025358000020787587,0.05311447999993106,0.08833451999998942,0.021363100000235134
1258,1259,4.1999992390628903e-07,6.259999972826335e-05,5.9300000066286886e-05,0.0041066599998885065,0.00025920000007317867,0.04632728000033239,0.08731012000025658,0.02306645999997272
1259,1260,4.5999986468814314e-07,6.417999975383282e-05,5.870000022696331e-05,0.00406619999994291,0.00024967999997898004,0.046173039999848696,0.08869118000002345,0.023019180000119377
1260,1261,4.5999986468814314e-07,6.406000029528514e-05,5.9899999905610456e-05,0.004066420000162907,0.0002506199998606462,0.048440019999907234,0.08938105999986874,0.019801259999803734
1261,1262,3.4000004234258085e-07,6.436000003304799e-05,5.7820000074571e-05,0.00480543999983638,0.00024740000008023345,0.046872739999889744,0.09123747999983607,0.024431719999847702
1262,1263,4.999998054699972e-07,8.132000002660788e-05,6.240000002435408e-05,0.004912719999992987,0.0002681599999050377,0.04752582000000984,0.08941495999970357,0.017002819999834173
1263,1264,4.4000007619615645e-07,6.439999997382983e-05,5.908000021008775e-05,0.004122840000127326,0.0002484000000549713,0.049875040000188164,0.08674666000006255,0.020474259999900823
1264,1265,3.5999983083456755e-07,6.257999993977136e-05,5.8120000176131725e-05,0.004286480000155279,0.00026649999999790454,0.04725198000014643,0.08739163999998709,0.022087219999957598
1265,1266,3.4000004234258085e-07,6.6059999880963e-05,5.951999992248602e-05,0.004222179999851505,0.00026092000007338356,0.04702529999995022,0.0897015200000169,0.020775140000114333
1266,1267,4.4000007619615645e-07,6.164000005810521e-05,5.735999984608497e-05,0.004139859999850159,0.00025805999976000746,0.04941457999993872,0.09105060000001686,0.026256799999828218
1267,1268,4.399997123982757e-07,6.251999984669964e-05,5.799999998998828e-05,0.004213460000028135,0.00025277999993704724,0.046977179999885266,0.09337713999993866,0.021915700000317884
1268,1269,4.1999992390628903e-07,6.20599999820115e-05,5.662000003212597e-05,0.004165840000132448,0.00026085999998031183,0.0469641200001206,0.08790306000009877,0.025142440000126953
1269,1270,4.800000169780105e-07,6.307999974524137e-05,6.315999999060296e-05,0.004258699999991222,0.0002527399999962654,0.04674417999995058,0.08739112000002933,0.019290540000292823
1270,1271,4.2000028770416976e-07,6.880000000819564e-05,6.262000024435111e-05,0.0047786000002815856,0.0002728599996771663,0.047911279999971156,0.0898271800000657,0.023699019999912706
1271,1272,4.4000007619615645e-07,6.40199999907054e-05,6.450000000768341e-05,0.004241180000099121,0.00025401999992027415,0.04692601999995531,0.08956536000005144,0.02603503999998793
1272,1273,4.999998054699972e-07,6.84200000250712e-05,6.28800000413321e-05,0.004395980000117561,0.00025586000010662245,0.046297599999888916,0.09230239999997139,0.020695659999910278
1273,1274,4.999998054699972e-07,6.600000015168916e-05,6.0200000007171184e-05,0.004197919999933219,0.00025497999995423016,0.04893798000011884,0.08882623999998032,0.023916100000133157
1274,1275,4.4000007619615645e-07,6.416000032913872e-05,5.9300000066286886e-05,0.004194360000110464,0.00024886000028345734,0.05004719999997178,0.08932906000009097,0.02429037999972934
1275,1276,3.5999983083456755e-07,6.350000003294554e-05,6.472000022768043e-05,0.004124240000237478,0.0002545800001826137,0.04879209999999148,0.09254685999985668,0.017729140000301413
1276,1277,3.4000004234258085e-07,6.300000022747554e-05,5.807999987155199e-05,0.004143920000205981,0.0002573800000391202,0.04992244000022765,0.09012526000005891,0.02294586000025447
1277,1278,4.0000013541430234e-07,6.307999974524137e-05,6.762000011804049e-05,0.004206400000111898,0.0002476800000295043,0.047792779999872435,0.09158594000000449,0.025421219999770983
1278,1279,4.1999992390628903e-07,6.814000007580035e-05,6.006000003253575e-05,0.004186759999720379,0.0002917199999501463,0.0491451000001689,0.08937179999993532,0.01899895999995351
1279,1280,4.4000007619615645e-07,6.310000026132911e-05,5.863999977009371e-05,0.004221399999732966,0.0002592400000139605,0.0481270799999038,0.0944595400000253,0.019168939999872237
1280,1281,4.4000007619615645e-07,6.933999975444749e-05,5.8720000015455295e-05,0.004215779999867664,0.0002516600001399638,0.04792249999991327,0.09175509999986389,0.0216385600000649
1281,1282,4.1999992390628903e-07,6.405999993148725e-05,5.870000022696331e-05,0.00421089999981632,0.00026100000031874514,0.047056979999979376,0.09208266000023287,0.021656459999940127
1282,1283,4.0000013541430234e-07,6.32800001767464e-05,5.9060000057797876e-05,0.004203620000043884,0.0002855399998225039,0.05108989999971527,0.09400724000006448,0.023187200000029405
1283,1284,4.0000013541430234e-07,6.518000009236857e-05,5.720000008295756e-05,0.004112560000066878,0.0002484399999957532,0.04838159999999334,0.08932125999999699,0.023190859999886015
1284,1285,5.999998393235729e-07,9.81999997748062e-05,9.123999989242293e-05,0.0043729400000302125,0.000254760000098031,0.050551400000040304,0.08870012000006681,0.021850959999937913
1285,1286,4.800000169780105e-07,6.4580000253045e-05,5.889999993087258e-05,0.0042420400000992235,0.00025335999998787884,0.04732533999995212,0.08941482000009274,0.019424179999987246
1286,1287,4.1999992390628903e-07,6.635999998252373e-05,5.9099999998579736e-05,0.004159860000072513,0.00027034000013372863,0.04896573999976681,0.0901095000001078,0.024251180000283055
1287,1288,4.1999992390628903e-07,6.536000000778586e-05,5.974000014248304e-05,0.004236579999997048,0.00025870000026770865,0.047982839999895076,0.0905737400000362,0.02543087999983982
1288,1289,4.2000028770416976e-07,6.351999982143753e-05,6.494000008387957e-05,0.004266400000051363,0.0002584599998954218,0.05000527999982296,0.09176266000031319,0.023835179999878164
1289,1290,4.1999992390628903e-07,6.20599999820115e-05,6.008000018482562e-05,0.004202799999984563,0.0002600200001324993,0.052050059999965016,0.09296436000004178,0.02283153999997012
1290,1291,4.800000169780105e-07,6.70200002787169e-05,6.05199998972239e-05,0.004298600000038277,0.00025318000007246155,0.04863173999983701,0.09219836000011128,0.022972819999995408
1291,1292,3.7999998312443497e-07,6.364000000758097e-05,6.206000034580939e-05,0.004322659999888856,0.00026691999992181083,0.04809650000024703,0.09689636000002792,0.019418420000147308
1292,1293,4.1999992390628903e-07,6.587999996554572e-05,5.816000011691358e-05,0.004243399999904795,0.00026013999995484484,0.04925489999986894,0.09035685999988345,0.026213020000068355
1293,1294,4.800000169780105e-07,6.564000032085459e-05,5.848000000696629e-05,0.004202720000102999,0.0002661800001078518,0.0534239600001456,0.09378126000010525,0.024859120000110126
1294,1295,3.9999977161642166e-07,6.880000000819564e-05,6.384000007528812e-05,0.004392979999829549,0.000262999999904423,0.048688380000021424,0.09549251999997069,0.025715020000279764
1295,1296,5.000001692678779e-07,7.114000000001397e-05,8.146000000124332e-05,0.004588159999912023,0.00027902000001631675,0.048529039999993986,0.09351413999975193,0.02316824000008637
1296,1297,4.2000028770416976e-07,6.453999994846527e-05,5.829999972775113e-05,0.004178920000049402,0.00026491999997233504,0.04889551999985997,0.09028700000017124,0.0214594400000351
1297,1298,3.5999983083456755e-07,6.431999972846824e-05,6.001999972795602e-05,0.004796980000173789,0.00028203999972902237,0.050614140000107,0.09279333999984374,0.020690639999884297
1298,1299,4.4000007619615645e-07,6.685999978799373e-05,7.044000012683682e-05,0.004306859999996959,0.0002743400000326801,0.049132559999998195,0.09336564000004728,0.022540959999969346
1299,1300,3.5999983083456755e-07,6.47599998046644e-05,5.867999971087556e-05,0.004362620000028983,0.0002646400000230642,0.05189654000023438,0.09271785999990242,0.018706999999994877
1300,1301,3.7999998312443497e-07,6.284000010055024e-05,5.992000005790032e-05,0.004284259999985806,0.0002558000000135507,0.049949520000154735,0.09163195999972232,0.025660579999748735
1301,1302,4.4000007619615645e-07,6.444000027840957e-05,5.965999989712145e-05,0.004272760000094422,0.0002604599998448975,0.04968802000003052,0.09476158000034048,0.02295407999990857
1302,1303,4.0000013541430234e-07,6.33600000583101e-05,5.888000014238059e-05,0.004240800000115996,0.0002581200002168771,0.05180569999974978,0.0924159400001372,0.021657020000202466
1303,1304,4.4000007619615645e-07,6.841999966127333e-05,5.7440000091446564e-05,0.004343339999832096,0.00026242000021738934,0.050759079999988896,0.09429720000007365,0.022980420000021696
1304,1305,4.800000169780105e-07,7.203999994089826e-05,6.552000013471115e-05,0.004880299999786075,0.00028440000023692845,0.04942947999988974,0.09371032000017294,0.025155119999908493
