,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
907,908,7.800001185387373e-07,5.592000015894882e-05,5.544000014197081e-05,0.0033886999990500044,0.00019796000015048776,0.12641325999975378,0.0020068200003152013,0.004616840000016964
908,909,7.800008461344987e-07,5.1560000429162756e-05,5.091999992146157e-05,0.0029930799992143875,0.00018238000011479017,0.13367546000008587,0.0032970400003250687,0.0046641399996588005
909,910,7.000002369750291e-07,5.3140000454732216e-05,5.235999960859772e-05,0.0029920400000264637,0.00018277999988640657,0.12379192000007606,0.0020822999995289138,0.004580419999911101
910,911,1.019999763229862e-06,5.209999981161673e-05,5.166000082681421e-05,0.0032701399999496062,0.00018640000016603153,0.1224551799994515,0.002980240000397316,0.004993499999545748
911,912,8.800001523923129e-07,5.469999960041605e-05,5.242000006546732e-05,0.00339114000016707,0.00018966000025102402,0.1257597000007081,0.0019888399991032204,0.0045625599996128585
912,913,7.600006938446313e-07,5.4280000040307644e-05,5.189999974390958e-05,0.0030180199999449544,0.00018228000008093658,0.12202484000008554,0.0021065000000817236,0.004700200000297627
913,914,8.399998478125781e-07,5.346000034478493e-05,5.1719999828492294e-05,0.003335299999889685,0.00018466000001353676,0.12021191999992879,0.0021152199999050934,0.004655579999962356
914,915,7.400001777568832e-07,5.444000016723294e-05,5.346000070858281e-05,0.002968239999972866,0.00018410000047879292,0.12370875999986311,0.00204487999981211,0.004672059999938938
915,916,6.79999720887281e-07,5.253999988781288e-05,5.415999949036632e-05,0.003276719999848865,0.00018184000000474044,0.13678147999999055,0.002016120000189403,0.0046840200000588085
916,917,7.400005415547639e-07,5.2659999710158445e-05,5.3699999989476054e-05,0.0032252799999696437,0.00019067999965045602,0.12332769999993616,0.0020252199999958977,0.0045833799995307345
917,918,8.800001523923129e-07,5.278000026009977e-05,5.148000054759905e-05,0.0032737400004407393,0.00018477999947208446,0.12452640000010433,0.002203720000034082,0.004628719999891473
918,919,7.599999662488699e-07,5.2800000048591755e-05,5.209999981161673e-05,0.0030142200004775075,0.0001828599994041724,0.13027276000029814,0.0027813000004243806,0.0049679200004902665
919,920,9.800005500437692e-07,5.606000049738213e-05,5.4979999549686906e-05,0.00299436000022979,0.00018902000010712072,0.12931657999943127,0.0019865000002027957,0.004732079999303096
920,921,7.800001185387373e-07,5.295999981171917e-05,5.315999987942632e-05,0.003017620000173338,0.00018769999987853226,0.12626604000033695,0.0020475400000577793,0.004690480000499519
921,922,1.0999992809956893e-06,5.345999961718917e-05,5.261999976937659e-05,0.0029339600001549115,0.00018602000018290709,0.12432909999988624,0.00213355999912892,0.004660600000352133
922,923,9.20000093174167e-07,5.335999994713347e-05,5.1960000564577055e-05,0.003269459999501123,0.00018534000009822192,0.13192942000023322,0.002071579999756068,0.004727419999835547
923,924,7.199996616691351e-07,5.3599999591824596e-05,5.393999999796506e-05,0.0032870200000616025,0.0001866800001153024,0.12616245999997772,0.0020547200005239575,0.004670519999854151
924,925,7.80000482336618e-07,5.277999953250401e-05,5.264000028546434e-05,0.003196800000296207,0.00018479999998817221,0.13005902000004427,0.0020472799995332027,0.004750680000142893
925,926,8.000002708286047e-07,5.366000041249208e-05,5.270000074233394e-05,0.004457420000107959,0.00018045999968308024,0.12867673999971885,0.002105840000876924,0.0046898000000510365
926,927,8.200000593205914e-07,5.321999997249804e-05,5.243999985395931e-05,0.0031079199994564987,0.00024203999964811374,0.1268071599995892,0.0020588799994584405,0.004655680000360008
927,928,7.199996616691351e-07,5.350000028556678e-05,5.2599999980884606e-05,0.003261499999280204,0.0001897999998618616,0.1214008200004173,0.002112000000124681,0.004704200000196579
928,929,8.600003639003262e-07,5.326000027707778e-05,5.2219999633962286e-05,0.003137279999646125,0.00018737999998847955,0.12739865999974426,0.002140319999671192,0.004867920000106096
929,930,7.80000482336618e-07,5.537999968510121e-05,5.29200002347352e-05,0.003329999999914435,0.0001838199998019263,0.12783609999969486,0.0021247399996354942,0.00480758000012429
930,931,9.200004569720476e-07,5.8820000049308874e-05,5.7239999659941534e-05,0.003479420000076061,0.00020297999981266912,0.12780820000007226,0.002119260000108625,0.004768139999941923
931,932,1.09999964479357e-06,5.410000012489036e-05,5.4879999879631214e-05,0.003319940000073984,0.0001725799997075228,0.1265706800008047,0.0020608000002539486,0.004662080000343849
932,933,8.800001523923129e-07,5.309999942255672e-05,5.366000041249208e-05,0.0030644400001619944,0.00017021999956341461,0.1286943600003724,0.002074619999984861,0.004785479999918607
933,934,9.600003977539019e-07,5.459999956656247e-05,5.345999998098705e-05,0.003222520000053919,0.00019051999988732858,0.12782526000009967,0.0020909400001983157,0.004794799999945099
934,935,8.1999933172483e-07,5.4779999845777636e-05,5.3140000090934336e-05,0.0030489200002193685,0.0001858600000559818,0.1283215999999811,0.0020966000000044007,0.004810580000412301
935,936,7.200000254670158e-07,5.4520000412594526e-05,5.2739999955520037e-05,0.003073259999291622,0.00018647999931999947,0.12617942000033508,0.0020269599994207966,0.004795180000292021
936,937,7.199996616691351e-07,5.6659999972907824e-05,6.320000029518269e-05,0.003153779999774997,0.000189959999624989,0.13185239999984333,0.00238896000009845,0.005107580000185408
937,938,9.199997293762863e-07,5.410000012489036e-05,5.2800000048591755e-05,0.003253760000370676,0.00019103999984508845,0.1276704999996582,0.00210302000050433,0.004784419999487
938,939,9.199997293762863e-07,5.3100000150152483e-05,5.273999959172215e-05,0.0033064199997170363,0.00018702000015764498,0.12671699999955308,0.0021509999998670535,0.00476167999986501
939,940,8.199996955227106e-07,5.466000002343208e-05,5.376000008254778e-05,0.003355780000492814,0.00018311999992874916,0.13028661999996985,0.0024818000005325303,0.004888539999592467
940,941,9.399998816661537e-07,5.59200005227467e-05,5.313999972713646e-05,0.0031178199998976195,0.0001960599998710677,0.12923941999943053,0.00212576000012632,0.004830640000363928
941,942,7.799997547408566e-07,5.402000024332665e-05,5.402000024332665e-05,0.0034020800005237104,0.00019642000042949804,0.12961975999969583,0.002139480000187177,0.004832979999991949
942,943,9.599993063602596e-07,5.677999943145551e-05,5.427999967650976e-05,0.0033866400000988504,0.00019797999993897974,0.1316116800004238,0.0021463600005517947,0.005022719999760739
943,944,8.600003639003262e-07,5.3099999786354604e-05,5.4939999245107174e-05,0.0033820800003013574,0.00019157999995513819,0.1323193200001697,0.0020932999999786262,0.004804499999954715
944,945,8.200000593205914e-07,5.636000059894286e-05,5.3279999337974e-05,0.0033883799995237497,0.00019163999932061415,0.13163867999974171,0.0021142599998711376,0.004877839999971911
945,946,8.800005161901936e-07,5.4240000099525784e-05,5.636000023514498e-05,0.003403199999956996,0.00019437999981164467,0.13506625999943936,0.002057280000371975,0.004944459999751416
946,947,7.999999070307239e-07,5.435999992187135e-05,5.347999976947904e-05,0.0030662600001960527,0.00019023999993805774,0.13158135999947262,0.0020487600002525143,0.00485052000003634
947,948,8.400005754083395e-07,5.355999965104274e-05,5.2999999388703146e-05,0.0034463999996660276,0.00018865999991248827,0.1314658799998142,0.0021510999995371094,0.004831920001015533
948,949,7.800001185387373e-07,5.517999998119194e-05,5.557999975280836e-05,0.003122399999847403,0.00018592000014905352,0.13107765999993717,0.0021336799996788613,0.004932059999919147
949,950,7.199996616691351e-07,5.3979999938746916e-05,5.332000000635162e-05,0.00334675999947649,0.0001923000003444031,0.1303667399995902,0.0020467800000915303,0.004718320000029053
950,951,8.1999933172483e-07,5.7240000023739414e-05,5.3839999964111485e-05,0.003340839999509626,0.0001746000001730863,0.13164771999981895,0.0021064200002001597,0.004953460000251653
951,952,9.20000093174167e-07,5.520000013348181e-05,5.5220000285771674e-05,0.0031728399997518865,0.00019365999978617764,0.1349588399993081,0.0021882600005483253,0.004905419999340665
952,953,8.800001523923129e-07,5.41599998541642e-05,5.321999997249804e-05,0.0033344800001941623,0.00019640000027720816,0.13433113999999477,0.002150219999748515,0.005035500000303728
953,954,7.80000482336618e-07,5.380000038712751e-05,5.638000038743485e-05,0.003437780000604107,0.00019406000028538984,0.13050837999981013,0.0020850599998084363,0.004903500000000349
954,955,7.599996024509892e-07,5.439999949885532e-05,5.322000033629593e-05,0.0031362800000351854,0.00019959999990533107,0.13227336000018114,0.002136640000389889,0.004929740000079619
955,956,7.599996024509892e-07,5.34399994648993e-05,5.3780000234837645e-05,0.0033834999998362037,0.00019151999986206648,0.1309676599998056,0.0020958799996151356,0.004830579999907059
956,957,9.400002454640343e-07,5.687999946530908e-05,5.1760000133072026e-05,0.0034230200002639322,0.00019323999986227137,0.133044859999427,0.0021629799994116183,0.0050123399996664375
957,958,8.600003639003262e-07,5.9219999820925294e-05,6.183999976201448e-05,0.0034522800000559074,0.0001927199999045115,0.13412900000002992,0.002109879999625264,0.004825760000312584
958,959,8.000002708286047e-07,5.9359999795560725e-05,5.754000012530014e-05,0.0036538399996061343,0.00020678000000771136,0.13417632000018784,0.0020659199999499833,0.0050219399996422
959,960,7.999999070307239e-07,6.016000006638933e-05,5.2540000251610766e-05,0.0035100199995213186,0.0001931000002514338,0.13380419999957666,0.002251240000623511,0.004867799999919953
960,961,8.600003639003262e-07,5.4679999811924064e-05,5.357999980333261e-05,0.0034076799995091276,0.00019209999991289805,0.13540211999934398,0.002133700000194949,0.005012140000326326
961,962,7.600003300467506e-07,5.814000069221947e-05,5.8479999643168414e-05,0.003835860000253888,0.00020645999975386076,0.13824467999947956,0.0020987599997170036,0.004889039999397937
962,963,7.000002369750291e-07,5.424000082712155e-05,5.483999957505148e-05,0.003219340000214288,0.00018388000025879592,0.13526095999986865,0.0024342400003661167,0.005258380000304897
963,964,7.400001777568832e-07,5.649999948218465e-05,5.371999941417016e-05,0.003118479999466217,0.0002164599998650374,0.13722054000027128,0.002154979999613715,0.005014459999802057
964,965,7.599999662488699e-07,5.48999996681232e-05,5.4779999845777636e-05,0.003433519999816781,0.000196479999794974,0.13649614000059956,0.0021473799999512265,0.005034159999922849
965,966,7.999999070307239e-07,5.835999982082285e-05,5.483999993884936e-05,0.0033950799999729496,0.00019805999982054346,0.15354482000038844,0.0033367600000929086,0.0070650199995725416
966,967,1.1399999493733048e-06,5.998000015097205e-05,6.118000019341707e-05,0.004672439999922062,0.0002519800003938144,0.1597698000005039,0.002294199999960256,0.005015019999700598
967,968,7.999991794349626e-07,5.442000001494307e-05,5.4639999507344325e-05,0.003431759999875794,0.00019256000014138407,0.16122271999956866,0.0028716599998006133,0.005485420000331942
968,969,7.399998139590025e-07,5.456000035337638e-05,5.3540000226348636e-05,0.0034425400001055094,0.00019658000055642333,0.15282591999966827,0.0037295000001904555,0.0066853800006356325
969,970,9.000003046821803e-07,5.860000019310974e-05,5.8119999812333846e-05,0.0036444200002733853,0.00021013999976275953,0.15779050000019196,0.0024126400006935,0.00530109999999695
970,971,7.000006007729099e-07,5.5900000006658956e-05,5.863999977009371e-05,0.003115740000430378,0.00019527999975252897,0.15645721999972012,0.0021248200002446536,0.005300139999962994
971,972,8.799997885944322e-07,5.514000004041009e-05,5.421999994723592e-05,0.0032269400002405747,0.00019749999955820385,0.153222580000147,0.003210420000323211,0.00806168000017351
972,973,1.1200001608813181e-06,6.45999996777391e-05,7.13599998562131e-05,0.004428020000341348,0.00021222000032139476,0.15142780000023776,0.004192360000160988,0.008183459999781918
973,974,1.219999830937013e-06,8.529999977326951e-05,8.933999961300288e-05,0.005838600000060978,0.00029453999995894266,0.1603809200001706,0.00235605999987456,0.005642639999496169
974,975,8.200004231184721e-07,5.596000046352856e-05,5.525999986275565e-05,0.0033784399998694425,0.00019649999994726387,0.15439401999974506,0.0022135000002890593,0.00512644000009459
975,976,8.000002708286047e-07,5.616000016743783e-05,5.394000036176294e-05,0.0032975999998598126,0.00019177999929524957,0.14044965999964915,0.0022248799996305024,0.005039960000431165
976,977,8.600000001024455e-07,5.490000003192108e-05,5.55200003873324e-05,0.0034262199995282573,0.0001988599993637763,0.14108156000002053,0.002199580000160495,0.00499331999963033
977,978,8.000002708286047e-07,8.176000010280404e-05,5.820000005769543e-05,0.0036122199999226723,0.00022261999984038994,0.13926827999966918,0.002215720000094734,0.005075299999953131
978,979,9.200004569720476e-07,7.342000026255846e-05,7.573999973828905e-05,0.0041956200006097785,0.0001982400000997586,0.13843724000034854,0.002204459999484243,0.005084900000292691
979,980,7.400005415547639e-07,5.506000015884638e-05,5.5019999854266645e-05,0.003478239999822108,0.00019929999943997246,0.1385987000001478,0.0021825800005899508,0.005103179999787244
980,981,9.400002454640343e-07,5.889999920327682e-05,5.7239999659941534e-05,0.0035596400000940777,0.0001997399998799665,0.1394966600004409,0.0022074000000429804,0.005214100000011967
981,982,7.799997547408566e-07,5.479999963426962e-05,5.7539999761502256e-05,0.003419400000348105,0.00020834000024478884,0.14295824000073482,0.002192559999821242,0.004995940000299015
982,983,7.399994501611218e-07,6.112000010034535e-05,5.807999987155199e-05,0.003934499999741092,0.00021265999966999516,0.13751634000072954,0.0022151000004669184,0.005198119999477058
983,984,8.600000001024455e-07,6.463999998231884e-05,5.940000010014046e-05,0.003729639999801293,0.00021188000027905218,0.14128829999972367,0.0023097400004189693,0.00507549999965704
984,985,8.000002708286047e-07,5.5699999938951807e-05,5.5220000285771674e-05,0.0034676200004469136,0.00019370000045455528,0.13959513999980117,0.00221151999940048,0.005094060000192258
985,986,9.400002454640343e-07,5.9160000091651455e-05,5.468000053951982e-05,0.003191059999880963,0.00019714000009116717,0.141763759999958,0.002305020000130753,0.005128379999950994
986,987,9.60000033956021e-07,5.583999991358724e-05,5.475999969348777e-05,0.0035608800000773043,0.00019901999985449947,0.14276605999984895,0.0021940599999652477,0.005547640000804677
987,988,1.1600001016631723e-06,8.7839999832795e-05,8.887999974831473e-05,0.004668360000141547,0.0002918800000770716,0.14238814000018465,0.0023056799996993504,0.00507742000008875
988,989,7.80000482336618e-07,5.60200001928024e-05,5.867999971087556e-05,0.0034594200002175056,0.00018184000073233618,0.14157970000087516,0.002237779999995837,0.005172419999871636
989,990,8.400002116104588e-07,5.925999976170715e-05,5.6939999922178686e-05,0.0032630199999402975,0.0001906000001326902,0.14320145999990927,0.0022690400001010858,0.005081120000249939
990,991,7.800001185387373e-07,5.917999951634556e-05,5.696000007446855e-05,0.003899360000650631,0.00020264000013412443,0.15405642000041553,0.0023413999999320366,0.0050750599999446425
991,992,7.999995432328433e-07,5.5759999668225646e-05,5.5699999938951807e-05,0.0032672000001184643,0.000196700000014971,0.14156357999963803,0.0022086800003307872,0.005169859999659821
992,993,7.400005415547639e-07,5.517999961739406e-05,5.599999967671465e-05,0.0034703000004810748,0.00018013999942922965,0.14865201999964484,0.0022666600001684857,0.005289019999327138
993,994,7.200003892648966e-07,5.62600002012914e-05,5.557999975280836e-05,0.0035320000006322516,0.00019767999983741902,0.15001984000009544,0.002224499999647378,0.0052292800002760485
994,995,7.400001777568832e-07,5.69200001336867e-05,5.790000031993259e-05,0.00345701999940502,0.00024093999963952227,0.16189573999981804,0.0021541599999181926,0.005211599999529426
995,996,7.399998139590025e-07,5.5959999735932796e-05,5.6499999845982527e-05,0.0033653999998932704,0.00019874000026902648,0.1603108199997223,0.002527939999708906,0.005839859999832697
996,997,7.800001185387373e-07,7.23599994671531e-05,7.744000031379983e-05,0.005269339999722433,0.00030069999993429517,0.17450949999984006,0.0025601600005757063,0.005830280000009225
997,998,8.400002116104588e-07,5.617999995592982e-05,5.572000045503955e-05,0.003617300000041723,0.000204719999601366,0.1767030999999406,0.002543139999761479,0.005569919999834383
998,999,8.200000593205914e-07,5.621999989671167e-05,5.5959999735932796e-05,0.0035528399999748216,0.0002010200001677731,0.16637721999977656,0.0023390400005155244,0.0056259799999679675
999,1000,8.1999933172483e-07,5.6680000125197696e-05,6.990000001678709e-05,0.004700200000297627,0.00035308000042277854,0.15466472000007342,0.0022743999998056097,0.005323580000549555
1000,1001,7.599996024509892e-07,6.118000055721495e-05,5.5760000032023525e-05,0.003590059999623918,0.00020019999938085674,0.168953540000075,0.002160400000138907,0.005282400000214693
1001,1002,7.400001777568832e-07,6.12599997111829e-05,5.8919999355566687e-05,0.00400915999962308,0.00021583999987342394,0.14645693999991635,0.002226320000409032,0.005292720000215923
1002,1003,7.999999070307239e-07,5.840000012540259e-05,5.537999968510121e-05,0.0035279399995488347,0.00020237999997334554,0.15974985999964703,0.0021557000000029802,0.005124039999645902
1003,1004,8.600000001024455e-07,5.5859999702079224e-05,5.5479999718954784e-05,0.0035731600000872277,0.00020121999987168237,0.1443557000002329,0.0022502799998619593,0.005233479999515111
1004,1005,8.599996363045648e-07,5.6800000311341134e-05,5.509999973583035e-05,0.0034190599999419646,0.00019908000031136907,0.15280670000029203,0.002237859999149805,0.005291739999665879
1005,1006,8.000002708286047e-07,5.7140000353683715e-05,5.780000028607901e-05,0.0036087800006498584,0.00021217999965301716,0.14714182000025175,0.002248459999827901,0.005294499999945401
1006,1007,7.999995432328433e-07,5.629999977827538e-05,5.567999978666194e-05,0.003355800000281306,0.0002013400000578258,0.1499141399999644,0.0022747000002709683,0.0052276599999458995
1007,1008,8.000002708286047e-07,5.711999983759597e-05,5.617999995592982e-05,0.0036018399994645735,0.00020200000035401898,0.1487665400003607,0.002354879999620607,0.005215239999233745
1008,1009,8.400002116104588e-07,5.649999948218465e-05,5.5360000260407105e-05,0.0036172600001009416,0.00020384000017656945,0.1489768200004619,0.002107880000403384,0.005263600000034785
1009,1010,6.60000296193175e-07,5.682000009983312e-05,5.706000010832213e-05,0.0035355399999389193,0.00020288000014261342,0.15032790000077512,0.002292880000095465,0.005359219999809284
1010,1011,8.799990609986707e-07,5.879999989701901e-05,5.754000048909802e-05,0.003533660000175587,0.00020343999967735725,0.15458446000011464,0.0022463600005721675,0.005477160000009462
1011,1012,7.199996616691351e-07,5.6000000040512535e-05,5.340000025171321e-05,0.003637420000086422,0.00021176000009290875,0.15075608000006469,0.0023401800008286955,0.005434440000317409
1012,1013,9.60000033956021e-07,5.564000020967797e-05,5.725999944843352e-05,0.0033010399998602224,0.00020623999989766162,0.15164550000008603,0.0024848400000337277,0.005454259999896749
1013,1014,8.399994840146973e-07,5.996000036248006e-05,5.976000065857079e-05,0.004019640000115033,0.00019857999977830333,0.1513277999994898,0.0022708399999828545,0.006290760000410955
1014,1015,7.999991794349626e-07,8.501999982399867e-05,9.038000025611837e-05,0.005016940000132308,0.00020751999982167036,0.15581932000022788,0.0022797400000854396,0.005411059999823919
1015,1016,8.800001523923129e-07,5.6659999609109944e-05,5.577999945671763e-05,0.0037247399999614573,0.00021699999924749137,0.15408558000017364,0.002307959999961895,0.005528520000370918
1016,1017,8.800001523923129e-07,9.238000020559412e-05,5.666000033670571e-05,0.003589460000148392,0.0002033800003118813,0.15277581999907852,0.0022414999999455175,0.005294020000292221
1017,1018,8.399994840146973e-07,5.731999990530312e-05,5.524000007426366e-05,0.0035327999998116867,0.00020243999970261938,0.15518292000015207,0.0024700399997527713,0.0052651599999080645
1018,1019,7.399994501611218e-07,6.11400006164331e-05,6.10199997026939e-05,0.003623780000634724,0.00020421999943209812,0.1687326799998118,0.0022262600003159607,0.005393760000151815
1019,1020,7.200000254670158e-07,5.6540000150562265e-05,5.5900000006658956e-05,0.005194480000136536,0.0002819200002704747,0.18016978000014205,0.002266040000176872,0.005281299999478506
1020,1021,7.400005415547639e-07,5.651999963447451e-05,5.5819999761297365e-05,0.0034682400000747293,0.0002022599997872021,0.17233588000017336,0.002366699999765842,0.005481720000170753
1021,1022,9.800001862458886e-07,5.9900000269408335e-05,6.162000026961323e-05,0.005139240000062273,0.00031653999976697376,0.18324510000056762,0.002279320000525331,0.005461560000185273
1022,1023,8.400002116104588e-07,5.7240000023739414e-05,5.7779999769991265e-05,0.0036547599996993086,0.000225220000356785,0.17105287999947905,0.004739899999913177,0.008525939999890398
1023,1024,1.2399999832268803e-06,9.53200004005339e-05,9.004000021377579e-05,0.00577675999920757,0.0003131800000119256,0.17286245999966923,0.002336260000083712,0.006380380000337027
1024,1025,9.999999747378752e-07,8.861999995133374e-05,9.013999988383148e-05,0.004534159999820986,0.00021808000055898447,0.17608670000008714,0.0025456599996687146,0.006120939999527763
1025,1026,1.1000000085914508e-06,8.795999965514057e-05,9.004000057757366e-05,0.005815720000464352,0.0003038599999854341,0.16507264000028954,0.00231973999980255,0.004845180000120308
1026,1027,8.600000001024455e-07,5.689999998139683e-05,8.163999955286272e-05,0.0034534599995822645,0.00021023999979661312,0.1539660600003117,0.0023065599998517428,0.004907239999738522
1027,1028,9.599996701581404e-07,5.7180000658263454e-05,5.6680000125197696e-05,0.0034385999999358317,0.00022122000009403565,0.1552408799994737,0.0022493599997687854,0.004804879999937839
1028,1029,7.599999662488699e-07,5.5219999921973795e-05,5.669999918609392e-05,0.0040662200000952,0.00021643999971274753,0.15381654000011621,0.002261420000286307,0.0049310999998851916
1029,1030,7.399998139590025e-07,5.702000016754028e-05,5.617999995592982e-05,0.0036542400001053467,0.00021436000024550595,0.15190909999946597,0.0023385399992548626,0.004884019999735756
1030,1031,9.400006092619151e-07,6.06400008109631e-05,5.662000003212597e-05,0.00336933999969915,0.00021354000054998323,0.16666175999998814,0.0024097200002870522,0.004948140000124113
1031,1032,7.400001777568832e-07,5.726000053982716e-05,5.594000031123869e-05,0.003389479999896139,0.0002098200002365047,0.169846360000156,0.002373259999512811,0.004833499999949709
1032,1033,7.399998139590025e-07,5.819999969389755e-05,5.228000009083189e-05,0.0037650400001439264,0.00020589999985531904,0.15483552000005146,0.0023213600001326996,0.0049087200004578335
1033,1034,7.600003300467506e-07,5.751999960921239e-05,5.7499999456922524e-05,0.003537739999956102,0.0002066799996100599,0.1562930200005212,0.0023126399999455318,0.004949979999946663
1034,1035,8.799994247965514e-07,5.8060000083060007e-05,6.0099999973317606e-05,0.0037116199997399234,0.00020634000029531307,0.15804420000022218,0.0022865999999339692,0.004927239999960875
1035,1036,9.20000093174167e-07,8.25000006443588e-05,5.731999990530312e-05,0.003405179999754182,0.00020432000055734534,0.15452081999974326,0.0023201599997264566,0.004939519999607
1036,1037,8.000002708286047e-07,5.7279999964521267e-05,5.72599998122314e-05,0.003741220000301837,0.0002068399997369852,0.15492000000012923,0.002401319999989937,0.004926579999664682
1037,1038,7.999995432328433e-07,5.821999984618742e-05,5.75999994907761e-05,0.0037034199995105155,0.0002087799995933892,0.1580766600000061,0.002332400000159396,0.004905919999509933
1038,1039,7.999995432328433e-07,6.253999963519163e-05,5.7000000015250404e-05,0.0034749200007354376,0.00021231999999145047,0.16633935999998356,0.0022616200003540143,0.004865299999801209
1039,1040,8.799997885944322e-07,6.046000016795006e-05,5.9359999795560725e-05,0.003383620000022347,0.00023522000046796165,0.15689125999997486,0.0023966800003108802,0.004956279999896651
1040,1041,8.600000001024455e-07,5.750000018451828e-05,5.6659999972907824e-05,0.00381357999976899,0.00021382000013545622,0.15476827999991655,0.002333999999973457,0.004871180000191089
1041,1042,7.599999662488699e-07,5.686000004061498e-05,5.524000007426366e-05,0.004048519999560085,0.00023194000023067928,0.15775207999904522,0.002329720000125235,0.004961620000176481
1042,1043,7.400001777568832e-07,5.893999987165444e-05,5.8759999956237155e-05,0.003524400000605965,0.0002082800001517171,0.15988694000006945,0.002290639999409905,0.004935539999860339
1043,1044,8.599996363045648e-07,6.337999984680209e-05,5.721999950765166e-05,0.003749439999592141,0.00019829999946523457,0.15953482000004443,0.002381760000207578,0.004891760000100475
1044,1045,1.1199994332855566e-06,6.130000037956052e-05,6.210000028659124e-05,0.00420321999990847,0.00022390000049199443,0.16167212000000292,0.0024655600002006393,0.0049581200000829995
1045,1046,6.999998731771484e-07,5.807999987155199e-05,5.6259999837493524e-05,0.0035671799996634945,0.0002067400000669295,0.15842297999988658,0.002294819999951869,0.004964680000193766
1046,1047,9.800001862458886e-07,5.83800003369106e-05,6.0239999947953037e-05,0.0037132999997993464,0.00021190000006754417,0.15756283999980952,0.0022645400003966643,0.0049963999997999055
1047,1048,7.399994501611218e-07,6.061999993107747e-05,6.112000010034535e-05,0.004195719999552238,0.00022880000033183024,0.1615564200001245,0.0024034000001847745,0.004954319999524159
1048,1049,7.200000254670158e-07,5.613999965135008e-05,5.821999984618742e-05,0.003588579999996,0.00020930000027874485,0.1596817599998758,0.0023302799996599787,0.005015380000259029
1049,1050,8.800001523923129e-07,6.0940000184928064e-05,5.9240000337013046e-05,0.0034464999996998815,0.00021270000070217066,0.16258594000028098,0.002416839999932563,0.005095160000200849
1050,1051,7.800001185387373e-07,5.720000008295756e-05,5.8039999930770134e-05,0.0034967399999004554,0.00021610000003420283,0.1631534800006193,0.0023807799996575342,0.004984280000280705
1051,1052,8.600003639003262e-07,6.84800004819408e-05,6.311999968602321e-05,0.004080319999775384,0.00022136000006867107,0.16110388000051898,0.0022403799997846364,0.005046099999526632
1052,1053,1.0000003385357559e-06,6.106000000727363e-05,5.8519999947748146e-05,0.003444479999234318,0.00020825999999942723,0.16171813999972073,0.0023811000002751824,0.004987799999798881
1053,1054,7.799997547408566e-07,6.518000009236857e-05,5.689999925380107e-05,0.004239099999904283,0.00022709999939252157,0.16210075999988477,0.0023491599997214506,0.0050001200001133835
1054,1055,8.000002708286047e-07,5.760000021837186e-05,5.721999950765166e-05,0.0036885800000163727,0.00023247999961313327,0.1621984600002179,0.0023310000000492438,0.00491098000020429
1055,1056,7.199996616691351e-07,6.350000003294554e-05,6.118000019341707e-05,0.0034980399996129563,0.0002104000002873363,0.16566798000021662,0.0024329799998668022,0.006040599999323604
1056,1057,1.3000000762986019e-06,0.00010265999953844585,0.00010954000026686117,0.006512479999582865,0.00031544000048597807,0.1740933599998243,0.002361899999596062,0.0050355599996692035
1057,1058,9.00000668480061e-07,5.819999933009967e-05,5.799999998998828e-05,0.004031979999490431,0.00021338000042305793,0.18448721999993722,0.002403079999567126,0.005071699999825796
1058,1059,8.600000001024455e-07,5.973999977868516e-05,5.726000053982716e-05,0.0037244399998598967,0.00021076000011817088,0.1610688399996434,0.0026392800002213333,0.005399599999873317
1059,1060,1.3999997463542968e-06,9.271999915654306e-05,8.751999994274228e-05,0.005595940000057453,0.00030651999986730516,0.2026084399996762,0.0026186400002188746,0.005602279999948223
1060,1061,9.39999517868273e-07,5.869999986316543e-05,5.982000002404675e-05,0.0042717600004834825,0.00022188000002643093,0.17225216000006185,0.002420220000203699,0.005189839999729884
1061,1062,1.019999763229862e-06,5.8179999905405565e-05,5.745999987993855e-05,0.0034746800003631504,0.00021349999951780774,0.18950731999975687,0.0023502199997892602,0.005012460000216379
1062,1063,6.800000846851617e-07,5.773999982920941e-05,5.750000054831617e-05,0.003629220000220812,0.00021172000015212689,0.16114457999974546,0.0023271000001841456,0.004989380000188249
1063,1064,8.200000593205914e-07,6.593999933102168e-05,5.775999998149928e-05,0.003607239999473677,0.0002126200000930112,0.1622062599999481,0.002623920000041835,0.005055039999569999
1064,1065,9.000003046821803e-07,5.9160000091651455e-05,5.9059999694e-05,0.0034809200002200668,0.0002126200000930112,0.16281314000043495,0.0024046999995334774,0.0049474999996164115
1065,1066,8.999999408842996e-07,5.8619999981601724e-05,5.844000006618444e-05,0.003919319999477011,0.0002112600006512366,0.1647088799996709,0.002393079999819747,0.005091699999684352
1066,1067,9.20000093174167e-07,5.965999989712145e-05,5.7920000108424575e-05,0.0034653400001843694,0.00020997999963583424,0.1707135999997263,0.002661879999868688,0.005489320000560838
1067,1068,9.000003046821803e-07,5.878000010852702e-05,5.779999992228113e-05,0.0037968200002069354,0.0002211799997894559,0.17176639999997861,0.0023342400003457443,0.005106459999660728
1068,1069,7.599996024509892e-07,5.938000031164847e-05,5.807999950775411e-05,0.003969459999643732,0.000239779999901657,0.16627871999953642,0.002444699999978184,0.005000340000333381
1069,1070,9.000003046821803e-07,6.136000010883435e-05,5.9300000430084765e-05,0.0036944599993148585,0.00021412000023701694,0.16757351999985987,0.0024575799994636326,0.00519425999991654
