,Unnamed: 0,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
145,145,146,7.000002369750291e-07,1.4199998986441641e-06,7.5000003562308845e-06,0.00047402000018337276,3.0120000155875458e-05,0.002892059999794583,0.0002659000001585809,0.00045927999963168986
146,146,147,6.199999916134403e-07,1.4399993233382702e-06,7.660000846954063e-06,0.00043252000032225626,2.889999996114057e-05,0.002867360000527697,0.0002566399994975654,0.00046034000006329735
147,147,148,7.200000254670157e-07,1.3999997463542968e-06,8.27999974717386e-06,0.00048397999998996973,3.2060000012279485e-05,0.002988600000026054,0.0002583399997092784,0.00047038000011525596
148,148,149,6.599999323952943e-07,1.6199999663513154e-06,8.120000711642205e-06,0.00048790000000735744,2.9799999538226984e-05,0.002978860000075656,0.00025453999987803396,0.00046715999997104524
149,149,150,7.799997547408565e-07,1.6799989680293947e-06,8.49999996717088e-06,0.0004904400000668829,3.2080000528367244e-05,0.002989339999840013,0.00024273999952129086,0.00047028000008140223
150,150,151,5.99999839323573e-07,1.879999035736546e-06,8.120001439237967e-06,0.000509980000424548,3.0300000071292742e-05,0.003003240000907681,0.0002588600000308361,0.0004682999999204185
151,151,152,6.800000846851617e-07,1.460000203223899e-06,8.119999984046445e-06,0.0004980599995178637,2.832000027410686e-05,0.0031771000001754148,0.00027506000078574293,0.0004892799996014217
152,152,153,6.60000296193175e-07,1.4999997802078723e-06,8.22000001790002e-06,0.0004961399998137494,3.129999931843486e-05,0.003150680000180728,0.0002581599997938611,0.0004918399998132372
153,153,154,6.400001439033075e-07,1.4600009308196604e-06,8.319999324157834e-06,0.0005124199993588262,2.8239999664947387e-05,0.003223680000155582,0.0002581200002168771,0.0005027399998652982
154,154,155,7.200000254670157e-07,1.6800004232209176e-06,8.339999476447702e-06,0.0005091199996968499,3.2199999986914916e-05,0.0031834200002776925,0.0002478599999449216,0.0004998199998226484
155,155,156,6.20000355411321e-07,1.5399993571918457e-06,8.320000779349357e-06,0.0005025200007366948,3.1600000147591346e-05,0.003239400000165915,0.0002789999998640269,0.0004845399998885113
156,156,157,6.20000355411321e-07,1.4199991710484029e-06,8.420000085607171e-06,0.0005091600003652273,3.1680000029155045e-05,0.0033802600002672987,0.00028256000041437796,0.0004956199998559894
157,157,158,6.000002031214535e-07,1.460000203223899e-06,8.439999510301277e-06,0.0005660999999236082,3.196000034222379e-05,0.0033117800001491557,0.00028752000034728555,0.0004947800003719749
158,158,159,6.800000846851617e-07,1.4400000509340316e-06,8.520000119460746e-06,0.0005171200002223488,2.9420000646496192e-05,0.0034219800003484125,0.0002894999997806736,0.0005111199996463256
159,159,160,7.200000254670157e-07,1.420001353835687e-06,8.539999544154853e-06,0.0005267800002911827,3.203999985998962e-05,0.0034205999996629547,0.0002810799996950664,0.000522820000333013
160,160,161,7.400005415547639e-07,1.4400000509340316e-06,8.560000424040481e-06,0.0005306800005200785,3.262000027461909e-05,0.003491459999713697,0.0002908800001023337,0.0005223200001637453
161,161,162,7.200000254670157e-07,1.4400000509340316e-06,8.539999544154853e-06,0.000534719999996014,3.2860000283108085e-05,0.0034254199996212264,0.0002932600003987317,0.0005360200004361106
162,162,163,7.000002369750291e-07,1.4400007785297931e-06,8.680001337779686e-06,0.0005340600004274165,3.348000027472153e-05,0.003493760000128532,0.0002939800007879967,0.00053325999979279
163,163,164,6.999998731771484e-07,1.4399993233382702e-06,8.719999459572137e-06,0.0005432600006315625,3.2900000223889944e-05,0.0036505399995803603,0.00028162000016891404,0.0005381800001487137
164,164,165,6.399994163075461e-07,1.5199999324977399e-06,8.720000187167897e-06,0.0005390000002080342,3.2959999589365904e-05,0.003601159999016091,0.0003033399996638764,0.0005547000004298752
165,165,166,6.400001439033075e-07,1.5199999324977399e-06,8.800001523923129e-06,0.0005292000005283626,3.31000002915971e-05,0.003685240000049816,0.00030495999999402557,0.000572219999958179
166,166,167,8.200000593205915e-07,1.580000389367342e-06,8.940000407164917e-06,0.0005430400000477675,3.054000044357963e-05,0.003708679999908781,0.0002720999997109175,0.000557239999761805
167,167,168,6.60000296193175e-07,1.720000000204891e-06,8.860000525601208e-06,0.0005818599991471272,3.265999948780518e-05,0.003822959999888553,0.00029801999953633636,0.000544879999870318
168,168,169,6.400001439033075e-07,1.479999627918005e-06,8.940000407164917e-06,0.0005614999998215354,3.5059999936493115e-05,0.003791219999402529,0.0003042600004846463,0.0005529599995497846
169,169,170,6.999998731771484e-07,1.5000005078036338e-06,8.979999256553128e-06,0.0005588800002442441,3.4919999961857684e-05,0.003919060000043828,0.00030547999995178543,0.0005598000003374182
170,170,171,6.999995093792677e-07,1.4999997802078723e-06,9.020000288728624e-06,0.0005611399996269028,3.4220000088680536e-05,0.003964600000108476,0.00031254000023182014,0.0005620400002953831
171,171,172,7.200000254670157e-07,1.479999627918005e-06,9.059999138116837e-06,0.0005087199999252335,3.4779999623424374e-05,0.0041117200002190645,0.0003037599995877827,0.0005650799997965805
172,172,173,6.800000846851617e-07,1.4599994756281375e-06,9.119999594986438e-06,0.0005682999995769933,3.4600000799400735e-05,0.004183700000066892,0.0003447200000664452,0.0006108200002927332
173,173,174,7.0000060077291e-07,1.4799989003222436e-06,9.17999932426028e-06,0.0005707399996026652,3.456000013102312e-05,0.004083259999970322,0.00032197999971685933,0.0005775000001449371
174,174,175,7.200000254670157e-07,1.4800003555137665e-06,9.300000965595245e-06,0.0005789200000435813,3.828000008070376e-05,0.0040748199997324265,0.00031732000024931034,0.0005739599997468759
175,175,176,1.079999856301583e-06,1.4999997802078723e-06,9.380000119563191e-06,0.0005731599998398451,3.527999942889437e-05,0.004092999999920721,0.000321319999784464,0.0005842399994435254
176,176,177,8.600007276982069e-07,1.5199999324977399e-06,9.379998664371669e-06,0.0005834999996295664,3.504000014800113e-05,0.004278580000027432,0.00031396000013046433,0.0006031199998687952
177,177,178,6.400005077011883e-07,1.5600002370774745e-06,9.479999425821006e-06,0.0005347199996322161,3.5679999564308665e-05,0.00431103999944753,0.0003540200003044447,0.0006311599994660355
178,178,179,7.80000482336618e-07,1.5199999324977399e-06,9.459999273531138e-06,0.0006606800005101831,3.7320000410545616e-05,0.004475460000321618,0.00035344000025361316,0.0006547799999680137
179,179,180,7.199996616691352e-07,1.580000389367342e-06,9.53999988269061e-06,0.0006620799998927397,3.835999959846959e-05,0.0063093600001593595,0.001364579999790294,0.0011624000002484534
180,180,181,1.1000003723893314e-06,1.580000389367342e-06,9.480000153416768e-06,0.0006933800010301639,4.3280000318191016e-05,0.00461168000001635,0.0003330599996843375,0.0007204000001365784
181,181,182,1.1400003131711856e-06,1.5400008123833687e-06,9.640001371735707e-06,0.0007775400001264642,3.9040000410750514e-05,0.0045809200000803685,0.0003460199997789459,0.0006221599996933946
182,182,183,1.1600001016631723e-06,1.6000005416572094e-06,9.560000034980475e-06,0.0006370200000674231,3.8279999716905874e-05,0.004757679999966058,0.0003678599998238496,0.0006534000000101513
183,183,184,1.079999856301583e-06,1.5199999324977399e-06,9.60000033956021e-06,0.0006281000005401437,3.953999985242263e-05,0.00481337999990501,0.00037489999958779664,0.0006695800002489705
184,184,185,7.600003300467507e-07,1.5799996617715806e-06,9.68000022112392e-06,0.0006941799998458008,3.912000029231422e-05,0.004985140000280807,0.00033729999995557586,0.0006453399997553787
185,185,186,7.400009053526445e-07,1.6200006939470769e-06,1.0060000931844115e-05,0.0006144999999378343,3.8239999776124015e-05,0.0046945400001277456,0.00033793999937188347,0.0006403000003047055
186,186,187,7.000002369750291e-07,1.619999238755554e-06,9.800000407267362e-06,0.0006334999998216517,3.722000074048992e-05,0.004818720000184839,0.00034113999972760215,0.0006568799999513429
187,187,188,7.999999070307239e-07,1.5999990864656866e-06,9.339999087387696e-06,0.0006251400001929143,3.763999957300257e-05,0.004797540000436129,0.00036840000029769726,0.0006302599998889491
188,188,189,7.399998139590025e-07,2.339998900424689e-06,9.88000028883107e-06,0.0006242800001928118,3.8560000393772495e-05,0.004851580000467948,0.00035736000063479883,0.0006473999997979263
189,189,190,7.599996024509892e-07,1.6599988157395273e-06,9.960000170394778e-06,0.0005764799996541113,3.7539999539148994e-05,0.004795000000012806,0.0003592600009142188,0.0006755599995813098
190,190,191,7.000002369750291e-07,1.5800011169631035e-06,1.0240000119665637e-05,0.0006229200000234414,3.9480000486946666e-05,0.005069440000079339,0.0003465599998889957,0.0006694399995467393
191,191,192,6.399997801054269e-07,1.6000012692529708e-06,1.0060000204248353e-05,0.0005873400001291884,3.9780000588507394e-05,0.0050809999996999965,0.000360720000026049,0.0006754799996997463
192,192,193,8.000002708286047e-07,1.6199999663513154e-06,9.940000745700673e-06,0.0006369599996105535,3.8559999666176736e-05,0.004984219999460038,0.00035414000012679026,0.0006758200004696847
193,193,194,7.400001777568831e-07,1.6200006939470769e-06,1.0219999967375771e-05,0.0006349000006593997,3.8619999759248455e-05,0.005037700000320911,0.0003581999997550156,0.0006686999997327803
194,194,195,6.400001439033075e-07,1.6199999663513154e-06,1.016000023810193e-05,0.0006238600006327033,3.907999998773448e-05,0.0050744199994369405,0.00032766000003903173,0.0007090600003721193
195,195,196,9.60000397753902e-07,1.5999998140614479e-06,1.0259999544359744e-05,0.0005828199999086791,3.902000025846064e-05,0.005160479999540257,0.0003582000004826114,0.0006810200000472832
196,196,197,7.800001185387373e-07,1.6199999663513154e-06,1.042000003508292e-05,0.0006582599995454075,3.7399999928311435e-05,0.005206200000611716,0.00035733999975491316,0.0007205999998404878
197,197,198,6.800000846851617e-07,1.6600002709310503e-06,1.0260001727147027e-05,0.0006562200000189477,3.813999974227045e-05,0.005368859999725828,0.0003661800001282245,0.0006962000003113643
198,198,199,9.400002454640344e-07,1.6600002709310503e-06,1.0360000305809081e-05,0.0006554199997481191,3.9379999725497336e-05,0.005336220000390314,0.00035032000050705386,0.0007132000002457062
199,199,200,8.799997885944323e-07,1.6000005416572094e-06,1.0420000762678683e-05,0.0006631200005358551,3.969999961555005e-05,0.005443880000530044,0.00037706000002799553,0.0007069000002957183
200,200,201,7.200000254670157e-07,1.5999998140614479e-06,1.0540000948822125e-05,0.0006364799999573732,3.9600000309292224e-05,0.0054079000001365785,0.000370939999629627,0.000716880000254605
201,201,202,6.60000296193175e-07,1.6200006939470769e-06,1.0520000068936497e-05,0.0006677599998511142,4.022000030090567e-05,0.005365940000046976,0.0003827800002909498,0.0007002199999988079
202,202,203,7.600003300467507e-07,1.6399993910454213e-06,1.055999964592047e-05,0.0006467200004408369,4.236000058881473e-05,0.005396639999526087,0.0003655599997728132,0.0006971600003453204
203,203,204,7.80000482336618e-07,1.63999866344966e-06,1.0619999375194312e-05,0.0006687999997666338,4.029999981867149e-05,0.005612879999171127,0.0003932199997507269,0.0007253999996464699
204,204,205,6.400001439033075e-07,1.6400008462369442e-06,1.0800000018207356e-05,0.0006788800001231722,3.7920000249869186e-05,0.005619600000500213,0.00038057999990996893,0.0007377400001132628
205,205,206,6.399997801054269e-07,1.6999998479150236e-06,1.0699999256758019e-05,0.0006883800000650808,4.0960000114864675e-05,0.007240560000718687,0.00038361999941116665,0.0007745600003545405
206,206,207,8.600003639003261e-07,1.720000000204891e-06,1.0720001591835171e-05,0.0006861399997433183,4.235999986121897e-05,0.005924960000265855,0.00042335999969509433,0.0007948000002215848
207,207,208,8.600003639003261e-07,1.6400001186411827e-06,1.0099999781232327e-05,0.0007210400002804817,4.182000047876499e-05,0.005849220000163769,0.0003904200002580183,0.0007437600001139799
208,208,209,1.1399999493733048e-06,1.6199999663513154e-06,1.0099999053636566e-05,0.0006891799999721116,4.1399999827262955e-05,0.005852119999690332,0.00037201999984972647,0.0007428400000208058
209,209,210,6.000002031214535e-07,2.0999992557335646e-06,1.0119998478330672e-05,0.0006624600006034598,4.066000037710183e-05,0.005798280000453815,0.0003961000005801906,0.0007976599998073652
210,210,211,8.399998478125781e-07,1.6800004232209176e-06,1.089999932446517e-05,0.0007044599999062486,4.109999936190434e-05,0.0058307600003900005,0.0003888400002324488,0.0007786400001350557
211,211,212,8.80000152392313e-07,1.7400008800905197e-06,1.0940000356640666e-05,0.0007100800001353492,4.054000055475626e-05,0.006099760000142851,0.00034133999979530933,0.0007792799995513632
212,212,213,8.000002708286047e-07,1.6800004232209176e-06,1.1080000695073977e-05,0.0007065799993142719,4.1559999590390366e-05,0.006194239999604179,0.000398960000165971,0.0007669399998121662
213,213,214,7.200000254670157e-07,1.6999998479150236e-06,1.0539999493630603e-05,0.0007078400001773843,4.261999929440208e-05,0.006047140000373474,0.0003927199992176611,0.0007910799999081064
214,214,215,1.1600001016631723e-06,1.6999998479150236e-06,1.0320001456420868e-05,0.0006797999998525482,4.242000031808857e-05,0.0062076399997749825,0.0003994599996076431,0.0007768400002532872
215,215,216,6.599999323952943e-07,1.680001150816679e-06,1.1180000728927553e-05,0.0007283600003574975,5.591999979515094e-05,0.006491880000248785,0.00042167999999946914,0.000799659999756841
216,216,217,7.200003892648966e-07,1.6799996956251561e-06,1.137999934144318e-05,0.0007192200002464232,4.692000002251007e-05,0.006433240000114892,0.00043017999996663997,0.0007819800001016119
217,217,218,6.800000846851617e-07,1.7199992726091295e-06,1.148000083048828e-05,0.0007247800000186544,4.239999980200082e-05,0.006551539999782108,0.0004228199999488424,0.0008004000002983957
218,218,219,7.600003300467507e-07,1.7600003047846258e-06,1.0879999899771065e-05,0.0007284199997229736,4.2560000292724e-05,0.006548240000120132,0.00041466000075160984,0.0008083199998509371
219,219,220,9.60000033956021e-07,1.6999991203192622e-06,1.0720000136643649e-05,0.0008210199997847668,4.717999909189529e-05,0.006655200000386686,0.00040860000008251517,0.0008222199998272117
220,220,221,8.199996955227106e-07,1.680001150816679e-06,1.15999995614402e-05,0.0006709400000545428,4.358000078354962e-05,0.006540420000237646,0.00042823999938264025,0.0008109000002150424
221,221,222,6.999998731771484e-07,1.7999991541728377e-06,1.1639999866019934e-05,0.0007499200000893326,4.4039999920642e-05,0.00667732000038086,0.0004348799993749708,0.0008179400003427872
222,222,223,1.0400002793176099e-06,1.7600010323803873e-06,1.1520000407472253e-05,0.0008603999995102639,5.5699999575153934e-05,0.007132519999868236,0.00046849999998812566,0.0009026599997014273
223,223,224,7.599996024509892e-07,1.720000000204891e-06,1.0739998833741992e-05,0.0007960199993249262,4.488000013225246e-05,0.007009879999895929,0.00041066000012506253,0.0008201399992685764
224,224,225,8.400002116104588e-07,1.6999998479150236e-06,1.1540000559762121e-05,0.0007580200002848869,4.4419999903766444e-05,0.006890700000076322,0.0004145999999309424,0.0008475199992972192
225,225,226,6.60000296193175e-07,1.739999424898997e-06,1.089999932446517e-05,0.0007250800001202153,4.399999997986015e-05,0.0067843600005289785,0.00041736000021046487,0.0008399999995162942
226,226,227,7.399998139590025e-07,1.720000000204891e-06,1.0940001084236428e-05,0.0007292599999345839,4.742000019177794e-05,0.007253000000127941,0.00045094000051904004,0.0009061799999471986
227,227,228,7.800001185387373e-07,1.7800004570744931e-06,1.1720000475179405e-05,0.0008415799995418637,5.0560000090627e-05,0.00711827999948582,0.0004260800000338349,0.0008751199999096571
228,228,229,6.999995093792677e-07,1.7400008800905197e-06,1.171999901998788e-05,0.0007796999998390675,4.406000043672975e-05,0.0073127800002112065,0.0004305200000089826,0.0009189399999741
229,229,230,8.600003639003261e-07,1.7400008800905197e-06,1.1580000136746094e-05,0.0007599599997774929,4.508000056375749e-05,0.006999179999911576,0.0004236400003719609,0.0009000600002764257
230,230,231,8.600000001024454e-07,1.7999998817685992e-06,1.1919999815290794e-05,0.0007638999999471707,4.612000011547934e-05,0.007140740000249934,0.0004348000002210029,0.0008718600005522603
231,231,232,8.20000423118472e-07,1.7400001524947583e-06,1.188000023830682e-05,0.0007258399997226661,4.565999988699332e-05,0.007389139999577309,0.0004320999993069563,0.0009664799999882234
232,232,233,8.799997885944323e-07,1.6799989680293947e-06,1.2000000424450263e-05,0.0007751000001007922,4.791999999724794e-05,0.0072485400000005034,0.0004605400001310045,0.0008960799998021685
233,233,234,7.200003892648966e-07,1.7600010323803873e-06,1.2060000881319865e-05,0.0007774400000926107,4.654000040318352e-05,0.007534700000542216,0.0004397599997901125,0.0008875799994711998
234,234,235,6.999998731771484e-07,1.7600003047846258e-06,1.2460000289138406e-05,0.0007875199997215531,4.875999948126264e-05,0.007531539999399683,0.0004961599996022414,0.0009603400001651607
235,235,236,6.599999323952943e-07,1.8799997633323074e-06,1.2120000610593706e-05,0.0007856200001697289,4.647999994631391e-05,0.00743298000015784,0.0004503200001636287,0.0009058800005732336
236,236,237,8.000002708286047e-07,1.7600010323803873e-06,1.2199999764561653e-05,0.0007182400000601773,4.718000018328894e-05,0.0075613799996062875,0.00044166000043333037,0.0009838999998464718
237,237,238,7.199996616691352e-07,1.7600003047846258e-06,1.2200000492157415e-05,0.0007941599997138837,4.7280000217142515e-05,0.007539899999756017,0.00045888000022387127,0.0009206000006088287
238,238,239,7.800001185387373e-07,1.7600003047846258e-06,1.2520000746008009e-05,0.0007908600000519073,4.833999992115423e-05,0.007684740000331658,0.0004683000002842164,0.0009989400001359171
